Time,Light
3550,54
3551,52
3552,52
3553,51
3554,49
3555,48
3556,49
3557,48
3558,46
3559,47
3560,45
3561,43
3562,42
3563,43
3564,41
3565,42
3566,40
3567,41
3568,40
3569,40
3570,40
3571,39
3572,39
3573,38
3574,39
3575,37
3576,35
3577,38
3578,36
3579,33
3580,34
3581,33
3582,31
3583,32
3584,29
3585,30
3586,28
3587,26
3588,27
3589,26
3590,25
3591,26
3592,24
3593,22
3594,23
3595,23
3596,22
3597,22
3598,21
3599,21
3600,21
3601,21
3602,20
3603,20
3604,18
3605,19
3606,19
3607,18
3608,18
3609,19
3610,17
3611,17
3612,17
3613,16
3614,15
3615,17
3616,15
3617,16
3618,17
3619,14
3620,17
3621,15
3622,15
3623,17
3624,16
3625,14
3626,16
3627,16
3628,15
3629,14
3630,14
3631,15
3632,14
3633,13
3634,15
3635,13
3636,13
3637,13
3638,14
3639,13
3640,13
3641,13
3642,14
3643,14
3644,14
3645,12
3646,14
3647,13
3648,13
3649,13
3650,13
3651,14
3652,13
3653,12
3654,11
3655,13
3656,13
3657,12
3658,13
3659,12
3660,12
3661,13
3662,14
3663,14
3664,12
3665,12
3666,13
3667,12
3668,14
3669,12
3670,13
3671,13
3672,12
3673,12
3674,12
3675,13
3676,12
3677,13
3678,13
3679,13
3680,12
3681,12
3682,11
3683,11
3684,12
3685,11
3686,12
3687,11
3688,10
3689,11
3690,12
3691,12
3692,12
3693,11
3694,11
3695,10
3696,12
3697,11
3698,10
3699,10
3700,10
3701,11
3702,10
3703,13
3704,12
3705,11
3706,11
3707,11
3708,12
3709,12
3710,10
3711,11
3712,11
3713,9
3714,11
3715,12
3716,11
3717,11
3718,11
3719,10
3720,11
3721,12
3722,11
3723,10
3724,11
3725,11
3726,10
3727,13
3728,12
3729,10
3730,11
3731,9
3732,10
3733,10
3734,10
3735,10
3736,10
3737,11
3738,10
3739,10
3740,10
3741,10
3742,11
3743,12
3744,11
3745,11
3746,11
3747,12
3748,11
3749,11
3750,14
3751,14
3752,14
3753,13
3754,15
3755,15
3756,15
3757,16
3758,15
3759,17
3760,17
3761,17
3762,16
3763,18
3764,17
3765,18
3766,19
3767,19
3768,19
3769,21
3770,20
3771,22
3772,22
3773,21
3774,22
3775,21
3776,22
3777,22
3778,23
3779,23
3780,26
3781,26
3782,28
3783,30
3784,30
3785,34
3786,33
3787,33
3788,36
3789,36
3790,39
3791,38
3792,40
3793,42
3794,41
3795,43
3796,43
3797,43
3798,45
3799,44
3800,46
3801,46
3802,48
3803,48
3804,48
3805,49
3806,50
3807,52
3808,50
3809,52
3810,52
3811,52
3812,55
3813,56
3814,58
3815,59
3816,59
3817,61
3818,61
3819,64
3820,64
3821,65
3822,68
3823,65
3824,68
3825,68
3826,71
3827,70
3828,70
3829,72
3830,71
3831,72
3832,72
3833,73
3834,73
3835,74
3836,74
3837,75
3838,75
3839,75
3840,75
3841,76
3842,76
3843,77
3844,76
