Time,Light
11410,31
11416,31
11422,32
11428,32
11433,33
11439,33
11445,33
11451,33
11456,34
11462,34
11468,34
11474,34
11479,34
11485,35
11491,36
11497,36
11502,36
11508,37
11514,36
11520,37
11525,38
11531,38
11537,38
11543,38
11549,38
11554,38
11560,39
11566,39
11572,39
11577,39
11583,40
11589,40
11595,41
11600,42
11606,41
11612,41
11618,42
11623,43
11629,42
11635,42
11641,42
11646,43
11652,43
11658,44
11664,44
11669,44
11675,44
11681,44
11687,45
11692,46
11698,46
11704,45
11710,46
11715,46
11721,47
11727,47
11733,46
11738,46
11744,46
11750,46
11756,47
11761,46
11767,46
11773,46
11779,46
11784,46
11790,46
11796,46
11802,45
11807,46
11813,46
11819,46
11825,46
11830,46
11836,45
11842,45
11848,46
11854,46
11859,46
11865,45
11871,46
11877,46
11882,46
11888,46
11894,46
11900,45
11905,45
11911,45
11917,45
11923,45
11928,44
11934,43
11940,43
11946,44
11951,44
11957,44
11963,43
11969,43
11975,42
11980,42
11986,41
11992,41
11998,40
12003,40
12009,41
12015,42
12021,41
12026,40
12032,39
12038,39
12044,39
12049,39
12055,39
12061,38
12067,37
12072,37
12078,37
12084,37
12090,36
12095,36
12101,36
12107,36
12113,36
12118,35
12124,35
12130,34
12136,34
12141,34
12147,34
12153,34
12159,34
12164,33
12170,33
12176,32
12182,32
12188,31
12193,31
12199,31
12205,31
12211,31
12216,30
12222,30
12228,29
12234,30
12239,29
12245,29
12251,29
12257,29
12262,28
12268,29
12274,29
12280,29
12285,28
12291,28
12297,28
12303,28
12308,28
12314,28
12320,28
12326,28
12331,28
12337,28
12343,28
12349,29
12354,28
12360,28
12366,29
12372,29
12378,28
12383,29
12389,28
12395,28
12401,29
12406,29
12412,29
12418,29
12424,29
12429,31
12435,31
12441,30
12447,30
12452,30
12458,30
12464,30
12470,31
12475,31
12481,31
12487,32
12493,32
12499,33
12504,33
12510,33
12516,33
12522,33
12527,35
12533,35
12539,35
12545,35
12550,35
12556,36
12562,36
12568,37
12573,37
12579,37
12585,37
12591,37
12596,38
12602,38
12608,38
12614,38
12619,38
12625,39
12631,40
12637,41
12642,41
12648,41
12654,41
12660,41
12665,41
12671,42
12677,42
12683,42
12688,43
12694,43
12700,43
12706,43
12712,43
12717,43
12723,43
12729,44
12735,44
12740,44
12746,44
12752,45
12758,45
12763,46
12769,45
12775,45
12781,45
12786,46
12792,46
12798,46
12804,46
12809,46
12815,46
12821,46
12827,47
12832,46
12838,46
12844,46
12850,46
12855,47
12861,47
12867,47
12873,46
12878,46
12884,46
12890,46
12896,45
12902,45
12907,45
12913,45
12919,46
12925,47
12930,46
12936,46
12942,46
12948,46
12953,46
12959,46
12965,45
12971,44
12976,44
12982,43
12988,44
12994,43
12999,42
13005,42
13011,42
13017,42
13022,43
13028,42
13034,41
13040,41
13046,41
13051,41
13057,40
13063,40
13069,39
13074,39
13080,39
13086,40
13092,39
13097,38
13103,38
13109,38
13115,38
13120,38
13126,38
13132,37
13138,35
13143,36
13149,36
13155,35
13161,35
13166,34
13172,34
13178,34
13184,33
13189,32
13195,32
13201,32
13207,32
13212,33
13218,33
13224,32
13230,31
13235,31
13241,31
13247,31
13253,31
13259,30
13264,29
13270,30
13276,30
13282,29
13287,29
13293,29
13299,29
13305,29
13310,29
13316,29
13322,29
13328,29
13333,28
13339,28
13345,28
13351,28
13356,28
13362,28
13368,28
13374,29
13379,29
13385,29
13391,28
13397,28
13402,29
13408,29
13414,28
13420,28
13426,28
13431,28
13437,29
13443,29
13449,29
13454,29
13460,29
13466,30
13472,31
13477,30
13483,30
13489,30
13495,30
13500,30
13506,31
13512,31
13518,31
13523,31
13529,31
13535,32
13541,33
13546,33
13552,33
13558,33
13564,34
13570,34
13575,34
13581,34
13587,34
13593,34
13598,35
13604,36
13610,36
13616,37
13621,36
13627,37
13633,37
13639,38
13644,38
13650,38
13656,38
13662,39
13667,40
13673,40
13679,40
13685,40
13690,40
13696,41
13702,42
13708,42
13713,42
13719,42
13725,42
13731,43
13736,44
13742,44
13748,43
13754,43
13759,44
13765,44
13771,44
13777,44
13782,44
13788,45
13794,45
13800,46
13806,46
13811,45
13817,45
13823,46
13829,46
13834,47
13840,47
13846,46
13852,46
13857,46
13863,46
13869,46
13875,46
13880,46
13886,46
13892,47
13898,47
13903,47
13909,46
13915,46
13921,46
13926,46
13932,47
13938,46
13944,46
13949,46
13955,46
13961,46
13967,45
13973,45
13978,44
13984,44
13990,45
13996,45
14001,44
14007,44
14013,44
14019,44
14024,45
14030,45
14036,44
14042,43
14047,43
14053,43
14059,44
14065,43
14070,43
14076,41
14082,41
14088,41
14093,41
14099,41
14105,40
14111,40
14117,40
14122,40
14128,39
14134,39
14140,38
14145,38
14151,38
14157,38
14163,38
14168,37
14174,37
14180,37
14186,38
14191,37
14197,37
14203,36
14209,35
14214,35
14220,35
14226,34
14232,34
14237,33
14243,33
14249,33
14255,33
14260,32
14266,32
14272,32
14278,32
14283,32
14289,32
14295,31
14301,31
14307,30
14312,30
14318,29
14324,29
14330,29
14335,29
14341,28
14347,30
14353,29
14358,29
14364,29
14370,29
14376,29
14381,29
14387,29
14393,28
14399,28
14404,28
14410,28
14416,27
14422,27
14427,27
14433,27
14439,27
14445,28
14450,28
14456,28
14462,28
14468,28
14474,29
14479,29
14485,29
14491,29
14497,29
14502,29
14508,29
14514,29
14520,29
14525,29
14531,29
14537,30
14543,31
14548,30
14554,31
14560,31
14566,31
14571,32
14577,33
14583,33
14589,33
14594,33
14600,33
14606,33
14612,34
14618,34
14623,34
14629,34
14635,34
14641,35
14646,35
14652,36
14658,36
14664,36
14669,37
14675,38
14681,37
14687,37
14692,37
14698,37
14704,38
14710,39
14715,39
14721,39
14727,39
14733,40
14738,40
14744,40
14750,40
14756,41
14761,41
14767,42
14773,43
14779,43
14784,42
14790,42
14796,43
14802,43
14808,44
14813,44
14819,44
14825,44
14831,44
14836,45
14842,45
14848,45
14854,45
14859,45
14865,46
14871,46
14877,46
14882,45
14888,45
14894,46
14900,46
14905,47
14911,46
14917,46
14923,46
14928,46
14934,47
14940,46
14946,46
14951,45
14957,46
14963,46
14969,47
14975,47
14980,46
14986,46
14992,46
14998,46
15003,46
15009,46
15015,45
15021,46
15026,46
15032,46
15038,46
15044,45
15049,44
15055,45
15061,45
15067,45
15072,44
15078,44
15084,43
15090,43
15096,43
15101,44
15107,43
15113,43
15119,42
15124,42
15130,42
15136,41
15142,40
15147,40
15153,39
15159,40
15165,40
15170,40
15176,39
15182,38
15188,38
15193,38
15199,38
15205,38
15211,38
15217,37
15222,37
15228,37
15234,37
15240,36
15245,35
15251,34
15257,34
15263,34
15268,34
15274,34
15280,34
15286,33
15291,34
15297,33
15303,32
15309,31
15314,31
15320,31
15326,32
15332,32
15337,32
15343,31
15349,30
15355,30
15360,30
15366,30
15372,30
15378,30
15383,29
15389,30
15395,29
15401,29
15406,29
15412,28
15418,29
15424,29
15429,29
15435,28
15441,28
15447,27
15453,28
15458,28
15464,28
15470,28
15476,28
15481,29
15487,29
15493,29
15499,29
15504,28
15510,28
15516,29
15522,29
15527,29
15533,29
15539,29
15545,29
15550,30
15556,30
15562,30
15568,30
15574,29
15579,30
15585,30
15591,30
15597,31
15602,31
15608,31
15614,32
15620,32
15625,32
15631,32
15637,32
15643,32
15648,33
15654,33
15660,33
15666,34
15671,33
15677,35
15683,35
15689,35
15694,35
15700,35
15706,35
15712,37
15718,38
15723,38
15729,38
15735,38
15741,38
15746,38
15752,39
15758,39
15764,39
15769,39
15775,39
15781,40
15787,41
15792,41
15798,41
15804,41
15810,42
15815,42
15821,42
15827,42
15833,42
15838,43
15844,43
15850,44
15856,44
15861,44
15867,44
15873,45
15879,45
15884,45
15890,45
15896,45
15902,45
15908,45
15913,46
15919,46
15925,46
15931,46
15936,46
15942,47
15948,47
15954,47
15959,46
15965,46
15971,46
15977,46
15982,46
15988,46
15994,46
16000,46
16005,46
16011,46
16017,45
16023,45
16028,45
16034,45
16040,45
16046,46
16051,45
16057,45
16063,45
16069,45
16075,46
16080,45
16086,45
16092,45
16098,45
16103,45
16109,45
16115,44
16121,43
16126,42
16132,43
16138,43
16144,42
16149,41
16155,39
16161,37
16167,35
16172,34
16178,32
16184,30
16190,29
16195,29
16201,29
16207,29
16213,28
16218,27
16224,26
16230,26
16236,27
16242,27
16247,28
16253,29
16259,30
16265,31
16270,33
16276,34
16282,34
16288,34
16293,35
16299,35
16305,35
16311,35
16316,34
16322,34
16328,34
16334,34
16339,34
16345,34
16351,33
16357,32
16362,33
16368,32
16374,31
16380,31
16385,31
16391,31
16397,31
16403,31
16408,31
16414,30
16420,30
16426,30
16431,30
16437,30
16443,29
16449,29
16454,28
16460,29
16466,29
16472,28
16478,28
16483,28
16489,28
16495,28
16501,28
16506,28
16512,27
16518,27
16524,28
16529,29
16535,29
16541,29
16547,29
16552,29
16558,29
16564,29
16570,29
16575,29
16581,29
16587,29
16593,29
16598,29
16604,29
16610,30
16616,30
16622,31
16627,31
16633,31
16639,31
16645,31
16650,31
16656,33
16662,33
16668,33
16673,32
16679,32
16685,33
16691,34
16696,34
16702,34
16708,34
16714,34
16719,34
16725,35
16731,36
16737,36
16742,36
16748,37
16754,37
16760,37
16766,37
16771,36
16777,36
16783,38
16789,39
16794,39
16800,39
16806,39
16812,39
16817,40
16823,41
16829,41
16835,41
16840,40
16846,41
16852,42
16858,42
16863,42
16869,42
16875,43
16881,43
16886,44
16892,43
16898,43
16904,43
16909,43
16915,44
16921,45
16927,44
16932,44
16938,45
16944,45
16950,46
16955,46
16961,46
16967,46
16973,46
16978,46
16984,46
16990,46
16996,45
17001,45
17007,45
17013,46
17019,46
17025,46
17030,46
17036,46
17042,46
17048,46
17053,46
17059,45
17065,45
17071,45
17076,46
17082,46
17088,46
17094,46
17099,45
17105,45
17111,46
17117,46
17122,45
17128,44
17134,45
17140,45
17146,45
17151,45
17157,45
17163,43
17169,44
17174,44
17180,44
17186,43
17192,43
17197,42
17203,42
17209,43
17215,43
17220,42
17226,42
17232,42
17238,42
17243,42
17249,41
17255,41
17261,40
17266,40
17272,40
17278,40
17284,40
17290,39
17295,38
17301,38
17307,38
17313,37
17318,37
17324,37
17330,36
17336,36
17341,37
17347,36
17353,35
17359,34
17364,33
17370,33
17376,33
17382,33
17387,33
17393,32
17399,32
17405,33
17410,32
17416,32
17422,31
17428,31
17433,31
17439,31
17445,31
17451,31
17456,30
17462,30
17468,30
17474,30
17480,30
17485,29
17491,29
17497,29
17503,29
17508,28
17514,28
17520,28
17526,28
17531,29
17537,29
17543,28
17549,28
17554,28
17560,28
17566,28
17572,28
17577,28
17583,28
17589,27
17595,28
17600,28
17606,29
17612,29
17618,29
17624,29
17629,29
17635,29
17641,29
17647,29
17652,29
17658,29
17664,30
17670,30
17675,30
17681,30
17687,30
17693,31
17698,31
17704,31
17710,32
17716,31
17721,31
17727,32
17733,33
17739,33
17744,33
17750,33
17756,34
17762,35
17768,34
17773,35
17779,35
17785,35
17791,35
17796,37
17802,37
17808,37
17814,36
17819,37
17825,38
17831,38
17837,38
17842,38
17848,38
17854,38
17860,39
17865,39
17871,40
17877,40
17883,40
17888,41
17894,42
17900,42
17906,42
17911,41
17917,42
17923,42
17929,43
17934,43
17940,43
17946,43
17952,44
17958,44
17963,45
17969,45
17975,45
17981,45
17986,46
17992,46
17998,46
18004,45
18009,45
18015,45
18021,45
18027,46
18032,46
18038,46
18044,46
18050,46
18055,47
18061,47
18067,47
18073,46
18078,46
18084,46
18090,46
18096,45
18101,45
18107,45
18113,45
18119,46
18124,46
18130,46
18136,45
18142,46
18148,46
18153,46
18159,46
18165,45
18171,44
18176,45
18182,45
18188,46
18194,45
18199,44
18205,44
18211,43
18217,43
18222,44
18228,43
18234,43
18240,42
18245,42
18251,43
18257,42
18263,41
18269,41
18274,41
18280,41
18286,41
18292,40
18297,40
18303,39
18309,39
18315,39
18320,40
18326,39
18332,39
18338,38
18343,38
18349,38
18355,38
18361,37
18366,36
18372,36
18378,36
18384,36
18390,36
18395,35
18401,34
18407,34
18413,34
18418,33
18424,32
18430,32
18436,32
18441,32
18447,33
18453,33
18459,32
18464,31
18470,31
18476,31
18482,31
18487,30
18493,30
18499,29
18505,29
18510,30
18516,29
18522,29
18528,29
18533,29
18539,29
18545,30
18551,29
18556,29
18562,29
18568,28
18574,28
18579,28
18585,28
18591,28
18597,27
18603,28
18608,28
18614,28
18620,28
18626,28
18631,28
18637,28
18643,28
18649,29
18654,29
18660,28
18666,28
18672,29
18677,29
18683,29
18689,29
18695,29
18700,29
18706,30
18712,30
18718,30
18724,29
18729,30
18735,31
18741,31
18747,32
18752,32
18758,32
18764,32
18770,33
18775,33
18781,33
18787,33
18793,33
18798,33
18804,34
18810,34
18816,34
18821,34
18827,34
18833,35
18839,36
18845,37
18850,37
18856,37
18862,37
18868,38
18873,38
18879,38
18885,38
18891,38
18896,38
18902,39
18908,39
18914,40
18919,40
18925,40
18931,40
18937,41
18942,41
18948,41
18954,41
18960,42
18965,42
18971,43
18977,43
18983,43
18988,43
18994,44
19000,44
19006,44
19011,44
19017,44
19023,44
19029,45
19034,46
19040,45
19046,45
19052,45
19057,45
19063,46
19069,46
19075,46
19081,46
19086,46
19092,46
19098,47
19104,46
19109,46
19115,45
19121,45
19127,45
19132,45
19138,45
19144,45
19150,45
19155,46
19161,46
19167,47
19173,46
19178,45
19184,45
19190,46
19196,46
19202,46
19207,45
19213,45
19219,45
19225,45
19230,45
19236,45
19242,44
19248,43
19253,44
19259,44
19265,44
19271,44
19276,43
19282,42
19288,42
19294,43
19299,42
19305,42
19311,41
19317,41
19322,41
19328,41
19334,41
19340,40
19345,39
19351,40
19357,40
19363,39
19369,39
19374,38
19380,38
19386,38
19392,39
19397,38
19403,38
19409,36
19415,36
19420,36
19426,36
19432,36
19438,36
19443,35
19449,35
19455,36
19461,35
19466,35
19472,34
19478,33
19484,33
19489,32
19495,32
19501,32
19507,31
19512,31
19518,32
19524,31
19530,31
19535,31
19541,30
19547,30
19553,30
19559,30
19564,30
19570,30
19576,30
19582,30
19587,29
19593,29
19599,29
19605,28
19610,28
19616,28
19622,28
19628,28
19633,28
19639,28
19645,28
19651,29
19656,29
19662,29
19668,28
19674,28
19679,29
19685,29
19691,28
19697,28
19702,28
19708,28
19714,29
19720,29
19726,29
19731,29
19737,29
19743,30
19749,30
19754,30
19760,30
19766,30
19772,30
19777,31
19783,31
19789,31
19795,31
19800,31
19806,31
19812,32
19818,32
19823,32
19829,32
19835,32
19841,33
19847,34
19852,34
19858,34
19864,34
19870,35
19875,35
19881,36
19887,36
19893,36
19898,36
19904,36
19910,37
19916,37
19921,37
19927,37
19933,37
19939,38
19944,39
19950,39
19956,39
19962,39
19968,40
19973,41
19979,41
19985,41
19991,41
19996,41
20002,41
20008,42
20014,43
20019,43
20025,43
20031,43
20037,44
20042,44
20048,44
20054,44
20060,44
20065,44
20071,45
20077,45
20083,45
20088,45
20094,45
20100,45
20106,45
20111,46
20117,45
20123,45
20129,45
20134,46
20140,46
20146,45
20152,45
20157,46
20163,46
20169,46
20175,47
20181,46
20186,45
20192,45
20198,45
20204,46
20209,46
20215,46
20221,46
20227,46
20232,47
20238,47
20244,47
20250,46
20255,46
20261,46
20267,46
20273,46
20278,45
20284,44
20290,44
20296,45
20302,45
20307,45
20313,44
20319,43
20325,43
20330,43
20336,44
20342,43
20348,43
20353,42
20359,42
20365,42
20371,42
20376,41
20382,41
20388,40
20394,40
20399,40
20405,40
20411,40
20417,39
20423,38
20428,38
20434,38
20440,37
20446,37
20451,37
20457,36
20463,36
20469,37
20474,37
20480,36
20486,35
20492,35
20497,35
20503,34
20509,34
20515,34
20520,33
20526,33
20532,33
20538,33
20543,32
20549,32
20555,32
20561,32
20566,31
20572,31
20578,30
20584,29
20589,30
20595,30
20601,30
20607,30
20612,30
20618,29
20624,29
20630,29
20636,29
20641,28
20647,28
20653,28
20659,28
20664,28
20670,28
20676,28
20682,28
20687,29
20693,29
20699,29
20705,29
20710,28
20716,28
20722,28
20728,28
20733,27
20739,27
20745,27
20751,27
20756,28
20762,29
20768,29
20774,29
20780,29
20785,30
20791,30
20797,30
20803,30
20808,29
20814,30
20820,30
20826,31
20831,31
20837,31
20843,31
20849,31
20854,32
20860,32
20866,31
20872,31
20877,31
20883,32
20889,33
20895,33
20901,33
20906,33
20912,34
20918,34
20924,35
20929,35
20935,35
20941,35
20947,36
20952,37
20958,37
20964,38
20970,37
20975,37
20981,37
20987,38
20993,38
20998,39
21004,39
21010,40
21016,41
21021,42
21027,41
21033,41
21039,41
21044,41
21050,42
21056,43
21062,42
21067,42
21073,43
21079,44
21085,44
21090,44
21096,44
21102,43
21108,44
21114,44
21119,45
21125,45
21131,45
21137,45
21142,45
21148,46
21154,46
21160,45
21165,45
21171,46
21177,46
21183,46
21188,46
21194,45
21200,45
21206,46
21211,46
21217,47
21223,47
21229,46
21234,46
21240,47
21246,47
21252,47
21257,47
21263,46
21269,46
21275,46
21281,46
21286,46
21292,45
21298,45
21304,45
21309,46
21315,46
21321,45
21327,45
21332,44
21338,45
21344,45
21350,45
21355,45
21361,44
21367,43
21373,43
21379,43
21384,43
21390,42
21396,42
21402,42
21407,42
21413,42
21419,42
21425,41
21430,40
21436,40
21442,40
21448,40
21453,40
21459,39
21465,38
21471,39
21476,38
21482,38
21488,37
21494,37
21500,37
21505,37
21511,37
21517,37
21523,36
21528,35
