Time,Light
2377,41
2384,44
2391,43
2398,41
2406,42
2413,42
2420,42
2427,42
2434,42
2441,42
2448,42
2456,41
2463,41
2470,41
2477,40
2484,40
2491,39
2498,40
2505,40
2513,40
2520,39
2527,38
2534,39
2541,37
2548,36
2555,36
2563,39
2570,35
2577,38
2584,34
2591,37
2598,33
2605,36
2612,32
2620,35
2627,31
2634,34
2641,30
2648,32
2655,27
2662,32
2669,27
2677,32
2684,26
2691,31
2698,26
2705,29
2712,27
2719,29
2726,26
2734,30
2741,26
2748,29
2755,25
2762,28
2769,23
2776,27
2783,23
2791,28
2798,23
2805,27
2812,22
2819,26
2826,23
2833,28
2840,24
2848,26
2855,23
2862,26
2869,21
2876,26
2883,24
2890,27
2897,22
2905,28
2912,21
2919,28
2926,25
2933,27
2940,24
2947,27
2955,24
2962,26
2969,24
2976,26
2983,22
2990,27
2997,24
3004,28
3012,25
3019,27
3026,26
3033,28
3040,26
3047,29
3054,28
3062,29
3069,26
3076,28
3083,28
3090,30
3097,30
3104,30
3111,30
3119,33
3126,32
3133,32
3140,32
3147,33
3154,33
3161,33
3169,33
3176,33
3183,35
3190,36
3197,35
3204,35
3211,37
3218,36
3226,36
3233,36
3240,40
3247,37
3254,40
3261,38
3268,41
3275,38
3283,42
3290,38
3297,44
3304,38
3311,43
3318,39
3325,45
3332,39
3340,46
3347,39
3354,45
3361,40
3368,46
3375,37
3382,45
3389,38
3397,45
3404,38
3411,45
3418,38
3425,46
3432,38
3439,45
3446,38
3454,46
3461,37
3468,45
3475,37
3482,45
3489,37
3496,43
3504,38
3511,44
3518,37
3525,44
3532,38
3539,43
3546,37
3553,42
3561,36
3568,41
3575,34
3582,42
3589,36
3596,41
3603,35
3611,41
3618,33
3625,38
3632,33
3639,37
3646,34
3653,37
3660,33
3668,36
3675,32
3682,36
3689,30
3696,35
3703,31
3710,33
3717,29
3725,32
3732,30
3739,31
3746,29
3753,32
3760,28
3767,29
3774,26
3782,28
3789,28
3796,28
3803,27
3810,25
3817,26
3824,25
3831,25
3839,23
3846,25
3853,24
3860,25
3867,20
3874,25
3881,21
3888,23
3896,21
3903,23
3910,22
3917,24
3924,22
3931,23
3938,21
3945,24
3953,21
3960,23
3967,21
3974,23
3981,21
3988,24
3995,23
4003,25
4010,24
4017,26
4024,22
4031,26
4038,24
4045,27
4052,23
4060,27
4067,22
4074,28
4081,24
4088,29
4095,25
4102,30
4110,25
4117,30
4124,27
4131,32
4138,27
4145,32
4152,27
4159,33
4167,28
4174,36
4181,29
4188,37
4195,29
4202,37
4209,31
4217,37
4224,31
4231,38
4238,31
4245,38
4252,34
4259,37
4266,33
4273,39
4281,35
4288,39
4295,36
4302,40
4309,37
4316,42
4323,38
4330,41
4338,38
4345,41
4352,40
4359,41
4366,40
4373,42
4380,39
4387,42
4395,41
4402,41
4409,41
4416,41
4423,41
4430,41
4437,43
4444,42
4452,44
4459,42
4466,44
4473,41
4480,43
4487,42
4494,44
4502,41
4509,44
4516,40
4523,44
4530,41
4537,44
4544,40
4551,44
4559,40
4566,41
4573,39
4580,42
4587,38
4594,42
4601,38
4609,41
4616,37
4623,40
4630,37
4637,39
4644,35
4651,39
4658,34
4666,39
4673,32
4680,36
4687,32
4694,37
4701,31
4708,35
4716,30
4723,35
4730,27
4737,36
4744,30
4751,33
4758,28
4765,32
4773,28
4780,33
4787,27
4794,31
4801,27
4808,31
4815,26
4822,28
4830,25
4837,29
4844,25
4851,30
4858,25
4865,27
4872,25
4879,28
4887,24
4894,28
4901,24
4908,25
4915,22
4922,27
4929,21
4936,26
4944,24
4951,25
4958,24
4965,25
4972,20
4979,24
4986,23
4994,25
5001,22
5008,26
5015,23
5022,25
5029,22
5036,25
5043,22
5051,25
5058,22
5065,25
5072,22
5079,24
5086,23
5093,25
5101,23
5108,25
5115,22
5122,26
5129,24
5136,26
5143,23
5151,26
5158,25
5165,26
5172,26
5179,27
5186,26
5193,28
5200,26
5208,28
5215,27
5222,29
5229,30
5236,30
5243,30
5250,31
5257,31
5265,31
5272,32
5279,32
5286,33
5293,33
5300,32
5307,32
5314,36
5322,33
5329,37
5336,34
5343,38
5350,34
5357,38
5364,36
5371,40
5379,36
5386,40
5393,36
5400,41
5407,35
5414,41
5421,37
5429,43
5436,35
5443,44
5450,37
5457,44
5464,35
5471,43
5478,35
5486,43
5493,35
5500,43
5507,36
5514,41
5521,34
5528,42
5535,33
5543,41
5550,34
5557,41
5564,34
5571,42
5578,34
5585,42
5593,33
5600,41
5607,33
5614,40
5621,34
5628,39
5635,34
5642,39
5650,33
5657,38
5664,33
5671,38
5678,30
5685,37
5692,32
5700,36
5707,29
5714,36
5721,29
5728,36
5735,29
5742,34
5749,28
5757,32
5764,28
5771,32
5778,27
5785,30
5792,26
5799,29
5807,26
5814,29
5821,25
5828,28
5835,24
5842,27
5849,23
5856,27
5864,23
5871,24
5878,23
5885,23
5892,22
5899,23
5906,21
5913,22
5921,21
5928,21
5935,21
5942,19
5949,20
5956,19
5963,20
5970,16
5978,18
5985,19
5992,17
5999,16
6006,19
6013,15
6020,17
6027,15
6035,20
6042,16
6049,19
6056,15
6063,20
6070,16
6077,19
6085,16
6092,20
6099,16
6106,19
6113,16
6120,20
6127,18
6134,20
6142,18
6149,20
6156,18
6163,22
6170,17
6177,24
6184,20
6192,24
6199,20
6206,25
6213,21
6220,24
6227,22
6234,26
6241,21
6249,27
6256,24
6263,29
6270,23
6277,30
6284,24
6291,31
6299,24
6306,31
6313,24
6320,33
6327,28
6334,34
6341,28
6348,36
6356,27
6363,37
6370,29
6377,36
6384,31
6391,37
6398,31
6405,36
6413,31
6420,38
6427,32
6434,39
6441,34
6448,37
6455,34
6462,40
6470,34
6477,37
6484,33
6491,40
6498,35
6505,40
6512,36
6519,40
6527,35
6534,40
6541,35
6548,40
6555,36
6562,40
6569,37
6577,41
6584,35
6591,39
6598,36
6605,37
6612,37
6619,37
6626,36
6634,38
6641,35
6648,38
6655,35
6662,37
6669,35
6676,36
6684,34
6691,36
6698,35
6705,35
6712,34
6719,36
6726,33
6733,35
6741,33
6748,34
6755,33
6762,32
6769,32
6776,31
6783,30
6791,30
6798,29
6805,30
6812,29
6819,29
6826,28
6833,29
6841,27
6848,28
6855,27
6862,26
6869,24
6876,24
6883,25
6890,24
6898,24
6905,20
6912,22
6919,21
6926,25
6933,18
6940,23
6947,16
6955,20
6962,18
6969,21
6976,18
6983,21
6990,19
6997,20
7004,17
7012,20
7019,18
7026,18
7033,18
7040,20
7047,18
7054,20
7061,18
7069,19
7076,18
7083,20
7090,17
7097,19
7104,17
7111,20
7119,17
7126,20
7133,18
7140,20
7147,17
7154,19
7161,18
7169,22
7176,18
7183,22
7190,20
7197,22
7204,19
7211,24
7218,20
7226,23
7233,20
7240,25
7247,21
7254,26
7261,22
7268,27
7276,22
7283,29
7290,23
7297,30
7304,25
7311,30
7318,25
7325,32
7333,25
7340,33
7347,26
7354,33
7361,25
7368,32
7375,28
7383,34
7390,28
7397,34
7404,29
7411,34
7418,32
7425,36
7432,30
7440,35
7447,33
7454,36
7461,33
7468,36
7475,34
7482,36
7489,34
7497,37
7504,37
7511,36
7518,36
7525,38
7532,36
7539,39
7546,37
7554,38
7561,36
7568,40
7575,37
7582,39
7589,38
7596,40
7604,37
7611,38
7618,38
7625,40
7632,36
7639,36
7646,38
7653,37
7661,38
7668,37
7675,36
7682,38
7689,38
7696,36
7703,37
7711,36
7718,37
7725,36
7732,36
7739,33
7746,36
7753,34
7760,35
7768,33
7775,35
7782,32
7789,34
7796,32
7803,33
7810,32
7818,32
7825,30
7832,31
7839,29
7846,31
7853,28
7860,30
7868,26
7875,27
7882,26
7889,27
7896,24
7903,29
7910,24
7917,26
7925,21
7932,26
7939,20
7946,26
7953,20
7960,25
7967,19
7974,23
7982,20
7989,25
7996,19
8003,22
8010,19
8017,23
8024,18
8031,22
8039,19
8046,19
8053,18
8060,20
8067,18
8074,20
8081,18
8088,20
8096,17
8103,21
8110,18
8117,21
8124,17
8131,20
8138,17
8146,19
8153,17
8160,20
8167,17
8174,21
8181,17
8188,20
8195,18
8203,22
8210,17
8217,23
8224,20
8231,25
8238,19
8245,25
8253,19
8260,26
8267,20
8274,24
8281,22
8288,26
8295,22
8302,26
8310,23
8317,28
8324,23
8331,27
8338,25
8345,28
8352,25
8359,29
8367,25
8374,30
8381,28
8388,30
8395,28
8402,31
8409,30
8417,31
8424,29
8431,32
8438,30
8445,33
8452,32
8459,34
8466,34
8474,34
8481,35
8488,35
8495,36
8502,35
8509,37
8516,36
8523,38
8531,36
8538,40
8545,35
8552,37
8559,35
8566,39
8573,37
8580,39
8588,36
8595,41
8602,37
8609,42
8616,35
8623,42
8630,37
8637,42
8645,37
8652,42
8659,37
8666,44
8673,37
8680,44
8687,35
8695,43
8702,36
8709,42
8716,34
8723,41
8730,36
8737,41
8744,36
8752,42
8759,34
8766,43
8773,32
8780,41
8787,33
8794,39
8802,33
8809,39
8816,30
8823,38
8830,30
8837,37
8844,28
8852,37
8859,29
8866,35
8873,28
8880,37
8887,27
8894,33
8901,28
8909,34
8916,27
8923,32
8930,28
8937,31
8944,24
8951,31
8959,25
8966,30
8973,25
8980,30
8987,23
8994,30
9001,25
9008,28
9016,21
9023,28
9030,21
9037,25
9044,23
9051,26
9058,22
9065,23
9073,21
9080,24
9087,20
9094,24
9101,19
9108,22
9115,20
9122,22
9130,19
9137,21
9144,20
9151,20
9158,19
9165,18
9172,17
9179,20
9187,19
9194,19
9201,20
9208,20
9215,20
9222,20
9229,21
9237,21
9244,19
9251,20
9258,20
9265,21
9272,19
9279,22
9287,21
9294,22
9301,21
9308,22
9315,23
9322,24
9329,24
9336,23
9344,23
9351,23
9358,24
9365,25
9372,26
9379,26
9386,26
9394,25
9401,28
9408,28
9415,28
9422,27
9429,29
9436,29
9443,29
9451,29
9458,31
9465,30
9472,32
9479,30
9486,34
9493,30
9500,33
9508,31
9515,35
9522,33
9529,36
9536,33
9543,38
9550,34
9558,40
9565,33
9572,40
9579,33
9586,40
9593,35
9600,42
9607,33
9615,43
9622,35
9629,42
9636,35
9643,42
9650,36
9657,42
9664,35
9672,41
9679,34
9686,42
9693,34
9700,42
9707,34
9714,42
9722,34
9729,42
9736,34
9743,41
9750,34
9757,42
9764,34
9771,41
9779,33
9786,40
9793,35
9800,39
9807,32
9814,39
9821,34
9829,39
9836,32
9843,38
9850,33
9857,40
9864,32
9871,38
9878,31
9886,35
9893,31
9900,36
9907,31
9914,36
9921,30
9928,34
9936,30
9943,34
9950,29
9957,33
9964,26
9971,32
9978,26
9986,29
9993,25
10000,30
10007,26
10014,31
10021,24
10028,30
10036,23
10043,27
10050,23
10057,26
10064,22
10072,23
10079,21
10086,23
10093,20
10100,21
10107,19
10115,22
10122,19
10129,21
10136,21
10143,21
10151,22
10158,19
10165,22
10172,20
10179,22
10186,18
10194,22
10201,18
10208,22
10215,17
10222,21
10230,18
10237,21
10244,18
10251,19
10258,16
10266,20
10273,16
10280,19
10287,17
10294,20
10301,21
10309,20
10316,22
10323,19
10330,23
10337,20
10345,26
10352,21
10359,26
10366,21
10373,25
10381,22
10388,25
10395,22
10402,25
10409,22
10416,24
10424,24
10431,28
10438,26
10445,28
10452,28
10460,27
10467,30
10474,30
10481,30
10488,28
10495,32
10503,28
10510,33
10517,28
10524,35
10531,28
10539,37
10546,28
10553,37
10560,31
10567,37
10574,30
10582,36
10589,33
10596,35
10603,35
10610,36
10617,36
10625,35
10632,37
10639,36
10646,38
10653,36
10661,38
10668,36
10675,40
10682,35
10689,41
10696,36
10704,40
10711,36
10718,42
10725,32
10732,42
10740,36
10747,44
10754,37
10761,41
10768,37
10776,40
10783,38
10790,39
10797,40
10804,38
10811,40
10819,38
10826,39
10833,36
10840,41
10847,35
10855,40
10862,34
10869,39
10876,32
10883,39
10891,33
10898,39
10905,32
10912,38
10919,31
10926,35
10934,32
10941,33
10948,32
10955,33
10962,31
10970,32
10977,32
10984,29
10991,32
10998,29
11005,32
11013,29
11020,32
11027,27
11034,31
11041,25
11049,30
11056,25
11063,29
11070,22
11077,28
11084,23
